smiles,pIC50(M)
CNc1cc(F)cc2c(NCCN3CCOCC3)c(C(=O)Nc3ccc(C(=O)O)cc3)c(=O)[nH]c12,7.823908740944319
C[C@@H]1O[C@H](C)CN2c3c(cc4c(-c5ccccc5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,6.3979400086720375
Cc1c(N2CCCCC2)ccc2c(=O)c(C(=O)O)cn(C3CC3)c12,4.995678626217358
O=c1oc2c(O)c(O)ccc2c2ccccc12,2.659555885159881
C[C@@H]1O[C@H](C)CN2c3c(cc4c(-c5ncccn5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,6.045757490560675
C[C@@H]1O[C@H](C)CN2c3c(cc4c(N(C)C)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,6.522878745280337
COc1c(N2CC[C@@H](CN)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,6.920818753952375
CC(C)NC(=O)c1noc2c(Cl)c3c(nc12)CC1(C(=O)NC(=O)NC1=O)[C@H]1[C@H](C)O[C@H](C)CN31,4.721246399047171
O=C(O)c1cn(C2CC2)c2cc(N3CCN(CCOc4coc(O)c4-c4ccccc4)CC3)c(F)cc2c1=O,5.238824186844268
C[C@@H]1O[C@H](C)CN2c3c(cc4c(-c5ccncc5)noc4c3Cl)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,6.0
NS(=O)(=O)c1ccc(NC(=O)CCN2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)CC2)cc1,5.958607314841775
C[C@@H]1O[C@H](C)CN2c3c(cc4c(N5C(=O)OCC5c5ncccn5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)C12,6.468521082957745
CNc1cc(F)cc2cc(C(=O)Nc3ccc(C(=O)NCCN)cc3)c(=O)[nH]c12,8.0268721464003
COc1ccccc1-c1cccc(C(=O)NC(CN)c2cccc(O)c2)c1,4.3872161432802645
N=c1[nH]c2c(s1)C[C@@H](NC(=O)c1cc(Br)c[nH]1)CC2,3.283996656365201
Cc1cc2c(cc1N1C(=O)c3cccc4c(Cl)ccc(c34)C1=O)n(C)c(=O)n2C,7.275724130399211
Cc1[nH]c(C(=O)N=c2[nH]c3ccc(NC(=O)c4ccncc4)cc3s2)c(Cl)c1Cl,5.6020599913279625
CN1CCN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC1,5.130768280269024
O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,3.1505805862031004
CC(C)Oc1cc2c(ccc(=O)n2C)cc1NS(=O)(=O)c1ccc(C#N)cc1,7.698970004336019
C[C@@H]1CN2c3c(cc4c(-n5cncn5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]2[C@@H](C)O1,4.698970004336019
C[C@@H]1O[C@H](C)CN2c3c(cc4c(-c5ncccn5)noc4c3Cl)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,5.920818753952375
CC[C@@H]1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2OC)C1,6.920818753952375
O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,3.6020599913279625
CNc1cccc2cc(C(=O)Nc3ccc(C(=O)O)cc3)c(=O)[nH]c12,8.769551078621726
O=c1cc(NCCCN2CCN(c3nccc4ccccc34)CC2)c2cc(F)ccc2o1,5.920818753952375
CNc1cc(F)cc2cc(C(=O)Nc3ccc(C(=O)O)cc3CN(CCO)C3CCCCC3)c(=O)[nH]c12,9.537602002101044
C[C@@H]1O[C@H](C)CN2c3c(nc4c(C(=O)NCc5ccccc5)noc4c3Cl)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,5.356547323513812
COc1c(N2CC[C@@H](CN)C2)c(F)cc2c1N(Cc1ccc3ccccc3c1)CC(C(=O)O)C2=O,3.6989700043360183
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(N4CCN(c5ccccn5)CC4)cc(=O)oc3c2C)OC1(C)C,5.752026733638194
N[C@H]1CCCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C1,3.5316526695878427
C[C@@H]1O[C@H](C)CN2c3c(cc4c(N5C(=O)OCC5C=NO)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,6.327902142064283
O=C(Cn1cc(CN2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)CC2)nn1)Nc1ccc(S[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)cc1,5.3979400086720375
CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,4.494850021680094
Cc1cnn(-c2noc3c(F)c4c(cc23)CC2(C(=O)NC(=O)NC2=O)[C@H]2[C@H](C)O[C@H](C)CN42)c1,5.920818753952375
C[C@@H]1O[C@H](C)CN2c3c(cc4c(-c5scnc5C(=O)N5CCOCC5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,4.769551078621726
COc1c(N2CC[C@@H](CN)C2)c(F)cc2c1N(CCCc1ccccc1)CC(C(=O)O)C2=O,4.856985199745905
C[C@@H]1O[C@H](C)CN2c3c(nc4c(C(=O)NCC(C)(C)C)noc4c3Cl)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,4.508638306165727
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CC[N+]4(CN5C(=N4)C(C(=O)O)=Cc4ccccc45)C(C)C3)c(F)c21,5.61261017366127
O=c1[nH]sc2c1c(=O)c1cc(F)c(-c3cccc(F)c3)cc1n2C1CC1,6.0
COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,6.301029995663981
CC(=O)NC[C@H]1CN(c2ccc(OCC3CCN(c4nc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)C3)c(F)c2)C(=O)O1,5.698970004336019
C[C@@H]1O[C@H](C)CN2c3c(cc4c(N5C[C@H](C#N)OC5=O)noc4c3F)CC3(C(=O)NC(=O)NC3=O)C12,6.1487416512809245
O=c1c(O)c(-c2cc(O)cc(O)c2)oc2cc(O)cc(O)c12,2.8601209135987635
C[C@@H]1O[C@H](C)CN2c3c(cc4c(C(=O)N5CCS(=O)(=O)CC5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,5.2839966563652006
O=C(O)c1cn(C2CC2)c2c(F)c(N3CCNCC3)c(F)cc2c1=O,5.096367483915762
C[C@@H]1O[C@H](C)CN2c3c(cc4c(=NCC5CCOCC5)[nH]oc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,5.537602002101044
Cc1noc2c(F)c3c(cc12)CC1(C(=O)NC(=O)NC1=O)C1C(C)OC(C)CN31,9.42021640338319
C[C@@H]1O[C@H](C)CN2c3c(cc4c(C(=O)N(C)C)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,5.552841968657781
O=c1cc(NCCCN2CCN(c3nccc4ccccc34)CC2)c2cc(Cl)ccc2o1,6.221848749616356
C[C@@H]1O[C@H](C)CN2c3c(cc4c(=NCc5c[nH]cn5)[nH]oc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,6.096910013008056
O=c1oc2cc(O)c(O)cc2c2cc(O)c(O)cc12,3.512861624522813
O=C(CCN1CCN(c2nccc3ccc(F)cc23)CC1)Nc1cc(=O)oc2ccccc12,5.958607314841775
O=C(O)c1cn(C2CC2)c2cc(N3CCN(Cn4nc(-c5cccc(O)c5)n(-c5cccc(I)c5)c4=S)CC3)c(F)cc2c1=O,5.009661145212399
CNc1cc(F)cc2cc(C(=O)Nc3ccc(C(=O)O)cc3CN(C)C3CC3)c(=O)[nH]c12,9.221848749616356
Cc1c(N2CCc3ccccc3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,5.11690664142431
C[C@@H]1O[C@H](C)CN2c3c(nc4c(C(=O)NCc5ccc(C#N)cc5)noc4c3Cl)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,5.113509274827518
CNc1cc(F)cc2cc(C(=O)Nc3ccc(C(=O)O)cc3CN(CCN)C3CCCCC3)c(=O)[nH]c12,8.431798275933005
COC[C@@H]1CN2c3c(cc4c(C)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@H]2[C@H](C)O1,5.958607314841775
C[C@@H]1O[C@H](C)CN2c3c(cc4c(S(C)(=O)=O)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,5.619788758288394
CNc1c(F)c(N2CCNCC2)c(F)c2c1c(=O)c(C(=O)O)cn2C1CC1,4.431798275933005
COC(=O)C1CCCC(N=Cc2cc(CCc3cn(C)c4ccc(Cl)cc34)[nH]n2)C1,5.931814138253839
O=c1oc2ccccc2c2ccccc12,2.595166283380062
CCCCCCC[C@H]1Cc2cc(O)c(C(=O)O)c(O)c2[C@@H](O)O1,4.735182176990463
COc1ccc2ccnc(N3CCN(CCCNc4cc(=O)oc5ccccc45)CC3)c2c1,5.494850021680094
N#Cc1cc2ccccc2c(N2CCN(CCCNc3cc(=O)oc4ccccc34)CC2)n1,5.251811972993799
O=c1[nH]sc2c1c(=O)c1cc(F)c(-c3ccc(O)cc3)cc1n2C1CC1,6.096910013008056
CCOc1cccc(-c2cccc(C(=O)N[C@H](CN)c3ccccc3)c2)c1,3.744727494896694
CSc1noc2c(F)c3c(cc12)CC1(C(=O)NC(=O)NC1=O)[C@H]1[C@H](C)O[C@H](C)CN31,6.045757490560675
C[C@@H]1O[C@H](C)CN2c3c(cc4c(-c5cnc(N6CCOCC6)cn5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,5.161150909262744
C[C@H](N)[C@H]1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C1,4.681936665037238
Cc1cc(C)n(-c2noc3c(F)c4c(cc23)CC2(C(=O)NC(=O)NC2=O)[C@H]2[C@H](C)O[C@H](C)CN42)n1,5.568636235841013
C[C@@H]1O[C@H](C)CN2c3c(cc4c(-c5cncs5)noc4c3Cl)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,6.096910013008056
N=c1nc2c(c[nH]1)CC(CNC(=O)c1cc(Br)c(Br)[nH]1)CC2,3.769551078621726
CCOC(=O)C(=O)N=c1[nH]c2c(s1)C[C@@H](NC(=O)c1cc(Br)c(Br)[nH]1)CC2,7.0
O=c1oc2c(O)c(O)ccc2c2ccc(O)cc12,3.485452247339714
Cc1c(N2CCc3ccccc3C2)ccc2c(=O)c(C(=O)O)cn(C3CC3)c12,4.681936665037238
O=c1cnc2c(o1)=CCC(CNC13CCC(CCc4c(Cl)cnc5ccc(=O)n(CCO)c45)(CC1)OC3)N=2,6.853871964321762
C[C@@H]1O[C@H](C)CN2c3c(cc4c(-c5cc[nH]c(=NCCO)n5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,6.522878745280337
CCOc1cccc(-c2cccc(C(=O)NC(CN)c3ccc(O)cc3)c2)c1F,3.6989700043360183
NC[C@H](NC(=O)c1cccc(-c2ccccc2C(F)(F)F)c1)c1ccccc1,4.6777807052660805
O=C(CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1)Nc1ccc(S(=O)(=O)N=c2nccc[nH]2)cc1,5.701146923590294
CN(c1ccc2c(ccc(=O)n2C)c1)S(=O)(=O)c1ccc(C#N)cc1,7.036212172654444
Cc1c(N2CC(NC(C)(C)C)C2)c(F)cc2c(=O)c(C(=O)O)cn(-c3[nH]c(=N)c(F)cc3F)c12,6.158640529545145
Clc1cccc(-n2nc(C3CCNCC3)cc2C=Cc2c[nH]c3ccc(Cl)cc23)c1,4.494850021680094
COc1cc2c(ccc(=O)n2C)cc1NS(=O)(=O)c1ccccc1,7.130768280269024
O=C(Cn1cc(CCN2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)CC2)nn1)Nc1ccc(S[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)cc1,5.221848749616356
C[C@@H]1O[C@H](C)CN2c3c(cc4c(-c5ncc(C(=O)N(C)C)s5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,5.173925197299174
O=C(O)c1cn(C2CC2)c2cc(N3CCc4ccccc4C3)c(F)cc2c1=O,4.537602002101044
CCC(C)C(=O)c1c(O)cc(O)cc1OC/C=C(\C)CCC=C(C)C,3.3010299956639813
COC[C@H]1CN(c2noc3c(Cl)c4c(cc23)CC2(C(=O)NC(=O)NC2=O)[C@H]2[C@H](C)O[C@H](C)CN42)C(=O)O1,6.267606240177032
CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,4.0
C[C@@H]1O[C@H](C)CN2c3c(cc4c(N5C[C@@H](c6ccccn6)OC5=O)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,6.026872146400302
O=c1cc(NCCCN2CCN(c3nccc4ncccc34)CC2)c2ccccc2o1,4.391473966422806
N=c1nc2c(c[nH]1)CC(NC(=O)c1cc(Cl)c(Cl)[nH]1)CC2,5.2441251443275085
C[C@@H]1O[C@H](C)CN2c3c(nc4c(-c5ccc(C(N)=O)nc5)noc4c3Cl)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,5.236572006437063
C[C@@H]1O[C@H](C)CN2c3c(cc4c(=NCc5nccs5)[nH]oc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,5.721246399047171
C[C@@H]1OCCN2c3c(cc4c(C(=O)N5CC(C#N)C5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,5.920818753952375
C[C@@H]1O[C@H](C)CN2c3c(nc4c(-c5nccs5)noc4c3Cl)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,6.154901959985743
C[C@@H]1O[C@H](C)CN2c3c(cc4c(N5CC(C)(C)OC5=O)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,5.494850021680094
NC[C@H](NC(=O)c1cccc(-c2cccc([N+](=O)[O-])c2)c1)c1ccccc1,4.136677139879544
C[C@@H]1O[C@H](C)CN2c3c(cc4c(-c5ccco5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,6.154901959985743
CCOC(=O)C(=O)Nc1ccc2[nH]c(=NC(=O)c3cc(Br)c(Br)[nH]3)[nH]c2c1,5.3979400086720375
Cc1c(N2CCN(C)CC2)c(N)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,4.97469413473523
O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,2.7328282715969863
Cc1[nH]c(C(=O)N=c2[nH]c3ccc(C(=O)O)cc3s2)c(Cl)c1Cl,7.886056647693163
CCc1c2s[nH]c(=O)c2c(=O)n2ccc(-c3cc(C)nc(C)c3)cc12,6.698970004336019
COc1ccccc1-c1cccc(C(=O)N[C@H](CN)c2ccccc2)c1,4.443697499232712
CO[C@@H](C)[C@@H]1COC(=O)N1c1noc2c(F)c3c(cc12)CC1(C(=O)NC(=O)NC1=O)[C@H]1[C@H](C)O[C@H](C)CN31,6.0655015487564325
CCc1cc2cc(NS(=O)(=O)c3ccc(C#N)cc3OC)ccc2n(C)c1=O,6.795880017344075
C[C@@H]1O[C@H](C)CN2c3c(cc4c(-c5cn[nH]c5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,6.096910013008056
COC(=O)CC(=O)N=c1[nH]c2ccc(NC(=O)c3[nH]c(C)c(Cl)c3Cl)cc2s1,6.698970004336019
C[C@@H]1O[C@H](C)CN2c3c(cc4c(N5CCCC5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,5.823908740944319
CN(C)c1cc2c(cc1N1C(=O)c3cccc4cccc(c34)C1=O)n(C)c(=O)n2C,6.3872161432802645
CNc1cc(F)cc2c(=O)c(C(=O)Nc3ccc(C(=O)NS(=O)(=O)N(C)C)cc3CN3CCCCC3)c(O)[nH]c12,8.356547323513812
Cn1cc(/C=C/c2cc(C3CCNCC3)nn2-c2cccc(Cl)c2)c2cc(Cl)ccc21,4.508638306165727
C[C@@H]1O[C@H](C)CN2c3c(cc4c(N5C(=O)OC[C@@H]5[C@H](O)CO)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,6.468521082957745
Cc1cnc(-c2noc3c(Cl)c4c(nc23)CC2(C(=O)NC(=O)NC2=O)[C@H]2[C@H](C)O[C@H](C)CN42)s1,6.301029995663981
COC[C@@H]1COC(=O)N1c1noc2c(F)c3c(cc12)CC1(C(=O)NC(=O)NC1=O)[C@H]1[C@H](C)O[C@H](C)CN31,6.091514981121351
O=c1cc(-c2ccccc2)oc2c(O)c(O)ccc12,3.4559319556497243
O=C(NCCCN1CCN(c2nccc3ccccc23)CC1)c1ccccc1,3.9507819773298185
O=c1cc(NCCCN2CCN(c3nccc4ccccc34)CC2)c2ccccc2o1,6.301029995663981
Cc1cccc2oc(=O)cc(NCCCN3CCN(c4nccc5ccc(F)cc45)CC3)c12,5.619788758288394
C[C@@H]1O[C@H](C)CN2c3c(cc4c(OC(=O)OC(C)(C)C)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,5.568636235841013
NCC1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C1,5.665546248849069
C[C@@H]1O[C@H](C)CN2c3c(cc4c(-n5cncn5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,5.552841968657781
C#C[C@H]1COC(=O)N1c1noc2c(F)c3c(cc12)CC1(C(=O)NC(=O)NC1=O)[C@H]1[C@H](C)O[C@H](C)CN31,6.920818753952375
C[C@@H]1O[C@H](C)CN2c3c(cc4c(=NCc5cnn(C)c5)[nH]oc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,5.920818753952375
Nc1c(F)c(N2CCNCC2)c(F)c2c1c(=O)c(C(=O)O)cn2C1CC1,5.114638779968488
Cc1[nH]c(C(=O)N=c2[nH]c3cc(O)c(C(=O)O)cc3s2)c(Cl)c1Cl,8.0
O=c1cc(NCCCN2CCN(c3nc(F)cc4ccccc34)CC2)c2ccccc2o1,6.045757490560675
O=C(O)CCC(=O)N=c1[nH]c2c(s1)C[C@@H](NC(=O)c1cc(Br)c(Br)[nH]1)CC2,7.309803919971486
COc1cc(/C=C2/SC(=S)N(CC(=O)c3ccccc3)C2=O)cc(OC)c1OC,3.0
NC[C@H](NC(=O)c1cncc(-c2ccccc2Cl)c1)c1ccccc1,4.455931955649724
CC(C)(C)c1ccc(COc2cccc3[nH]nc(CN[C@@H]4CN[C@H](CO)C4)c23)cc1,3.8068754016455375
CC(C)c1cc2cc(NS(=O)(=O)c3ccc(C#N)cc3)ccc2n(C)c1=O,6.721246399047171
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(N4CCNC(C)C4)cc(=O)oc3c2C)OC1(C)C,6.649751981665837
NC[C@@H](NC(=O)c1cccc(-c2ccccc2)c1)c1ccccc1,4.119186407719209
Nc1c(F)c(N2CCC(N)C2)c(F)c2c1c(=O)c(C(=O)O)cn2C1CC1,5.146910470148135
NC[C@H](NC(=O)c1cccc(-c2cccc(O)c2)c1)c1ccccc1,4.337242168318426
O=c1c(O)c(-c2ccccc2)oc2ccccc12,2.679853713888946
CON=CC1COC(=O)N1c1noc2c(F)c3c(cc12)CC1(C(=O)NC(=O)NC1=O)[C@H]1[C@H](C)O[C@H](C)CN31,6.537602002101044
Nc1cccc(-c2cc3c(cc2F)c(=O)c2c(=O)[nH]sc2n3C2CC2)c1,5.508638306165727
NC[C@H](NC(=O)c1cccc(Br)c1)c1ccccc1,3.6989700043360183
CCNC(=O)N=c1[nH]c2cc(-c3cnc(N4CCC(C)(C(=O)O)CC4)nc3)cc(-c3ccccn3)c2s1,8.387216143280265
C[C@@H](N)[C@@H]1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C1,5.681936665037238
CNC(=O)c1cnn(-c2noc3c(F)c4c(cc23)CC2(C(=O)NC(=O)NC2=O)[C@H]2[C@H](C)O[C@H](C)CN42)c1,5.568636235841013
C[C@@H]1O[C@H](C)CN2c3c(cc4c(N5C[C@@H](CO)OC5=O)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,6.769551078621726
N#Cc1cnc2ccc(=O)n(CCCN[C@H]3CC[C@H]4[C@H](C3)OC(=O)N4c3ccc4c(n3)NC(=O)CO4)c2c1,6.468521082957745
Cc1cccc(C(=O)N[C@@H](CN)c2ccccc2)c1,4.0
C[C@@H]1O[C@H](C)CN2c3c(cc4c(N5CC(C=NO)OC5=O)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,6.42021640338319
Cc1[nH]c(C(=O)N=c2[nH]c3c(OCc4cccc(F)c4)cc(C(=O)O)cc3s2)c(Cl)c1Cl,8.0
O=C(O)CC(=O)N=c1[nH]c2c(s1)C[C@@H](NC(=O)c1cc(Cl)c(Cl)[nH]1)CC2,6.886056647693163
C[C@@H]1O[C@H](C)CN2c3c(cc4c(-c5nc(C(=O)N(C)C)cs5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,5.301029995663981
COC1CCN(C(=O)c2noc3c(F)c4c(cc23)CC2(C(=O)NC(=O)NC2=O)[C@H]2[C@H](C)O[C@H](C)CN42)CC1,5.259637310505756
Cc1cc(C(F)F)nn1-c1noc2c(F)c3c(cc12)CC1(C(=O)NC(=O)NC1=O)[C@H]1[C@H](C)O[C@H](C)CN31,5.267606240177032
NC[C@H](Oc1noc2ncc(-c3ccccc3Cl)cc12)c1ccccc1,6.301029995663981
O=C1CN(c2nccc3ccccc23)CCN1CCCNc1cc(=O)oc2ccccc12,4.332547047110047
Cc1cc(O)c(O)c2oc(=O)c3ccc(F)cc3c12,2.7166987712964503
COc1cccc(-c2cc(=O)c3c(O)cc(O)cc3o2)c1,2.7569619513137056
CC(C)(C)c1ccc(COc2cccc3[nH]nc(CN[C@H]4CN[C@H](CO)C4)c23)cc1,4.106238237942057
C[C@@H]1O[C@H](C)CN2c3c(cc4c(-c5cnccn5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,6.3979400086720375
O=C(O)C1=Cc2ccccc2N2C[N+]3(CCN(c4cc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)CC3)N=C12,5.220403508742176
NCC(NC(=O)c1cccc(-c2cccs2)c1)c1ccc(O)cc1,6.522878745280337
N=c1nc2c(c[nH]1)CC(NC(=O)c1cc(Br)c(Br)[nH]1)CC2,5.537602002101044
NCc1cccc(-c2cc3c(cc2F)c(=O)c2c(=O)[nH]sc2n3C2CC2)c1,7.0
COC(=O)CC(=O)N=c1[nH]c2c(s1)C[C@H](NC(=O)c1cc(Br)c(Br)[nH]1)CC2,5.040958607678906
O=C(CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1)Nc1ccc(S(=O)(=O)N=c2cncc(Cl)[nH]2)cc1,5.906578314837765
O=c1oc2c(Cl)c(Cl)ccc2c2cc(O)c(O)cc12,3.0259490972071226
COC(=O)C1CCCC(N=c2[nH][nH]c3cccc(OCc4cnc(Cl)c(Cl)c4)c23)C1,3.8477116556169433
CCNCc1cc2cc3c(cc2n1C)CCCc1c-3[nH]c(=O)c(C(=O)O)c1O,6.119186407719209
C[C@@H]1O[C@H](C)CN2c3c(cc4c(-c5scnc5C#N)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,5.920818753952375
CC1Cc2cc(N3CCNCC3)c(F)cc2-c2cc(=O)c(C(=O)O)cn21,4.0762380391713
CNc1cc(F)cc2cc(C(=O)Nc3ccc(C(=O)O)cc3CNCCO)c(=O)[nH]c12,6.889410289700751
Cc1c(N2CC[C@@H]([C@H](C)N)C2)c(F)cc2ccc(=O)n(C3CC3)c12,6.366531544420414
CC[C@@H]1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@H]1N,4.478861916295964
C[C@@H]1O[C@H](C)CN2c3c(cc4c(-c5nccn5C)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@H]12,6.154901959985743
Cc1ncc(-c2noc3c(Cl)c4c(nc23)CC2(C(=O)NC(=O)NC2=O)[C@H]2[C@H](C)O[C@H](C)CN42)s1,5.698970004336019
CC(=O)NC[C@H]1CN(c2ccc(O[C@H]3CCN(c4nc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)C3)c(F)c2)C(=O)O1,5.0
COc1ccc2ccc(=O)n(CCN[C@H]3CC[C@H]4[C@H](C3)OC(=O)N4c3ccc4c(n3)NC(=O)CS4)c2n1,6.978810700930062
O=C(O)c1cn(-c2ccc(F)cc2)c2cc(N3CCN(CCOc4coc(O)c4-c4ccccc4F)CC3)c(F)cc2c1=O,5.432973633840939
Cc1[nH]c(C(=O)N=c2[nH]c3c(OCc4ccccc4)cc(C(=O)NCC#N)cc3s2)c(Cl)c1Cl,8.0
C[C@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@@H](C)N1,6.195860567664649
CN(C)c1ccc2ccnc(N3CCN(CCCNc4cc(=O)oc5ccccc45)CC3)c2c1,5.251811972993799
C[C@@H]1O[C@H](C)CN2c3c(cc4c(-c5cncc(Cl)n5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,6.096910013008056
C[C@@H]1O[C@H](C)CN2c3c(cc4c(Cn5cncn5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,5.522878745280337
Cc1cc(C(F)(F)F)nn1-c1noc2c(F)c3c(cc12)CC1(C(=O)NC(=O)NC1=O)[C@H]1[C@H](C)O[C@H](C)CN31,5.1487416512809245
C[C@@H]1O[C@H](C)CN2c3c(cc4c(-n5ccnn5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,5.823908740944319
C[C@@H]1O[C@H](C)CN2c3c(cc4c(N5C(=O)OC[C@@H]5CCCF)noc4c3Cl)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,6.638272163982407
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(N4CC[N+](C)(C)CC4)cc(=O)oc3c2C)OC1(C)C,6.610833915635467
C[C@@H]1O[C@H](C)CN2c3c(cc4c(C5CC5)noc4c3Cl)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,6.221848749616356
C[C@@H]1O[C@H](C)CN2c3c(cc4c(C(=O)N5CCC(F)(F)CC5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,5.1938200260161125
COc1cc(C#N)ccc1S(=O)(=O)N(c1ccc2c(c1)cc(C)c(=O)n2C)C(C)C,7.318758762624412
C=CC[C@H]1COC(=O)N1c1noc2c(F)c3c(cc12)CC1(C(=O)NC(=O)NC1=O)[C@H]1[C@H](C)O[C@H](C)CN31,6.585026652029182
CCN[C@H](C)[C@H]1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2C(F)(F)F)C1,5.714442690992226
Cc1c(NCCCN2CCN(c3nccc4ccc(F)cc34)CC2)c2ccccc2oc1=O,5.886056647693163
O=c1oc2c(O)c(O)ccc2c2cc(O)c(O)cc12,3.3018994543766103
O=C(O)C(=O)N=c1[nH]c2c(s1)C[C@@H](NC(=O)c1cc(Cl)c(Cl)[nH]1)CC2,6.229147988357856
COCc1noc2c(F)c3c(cc12)CC1(C(=O)NC(=O)NC1=O)C1C(C)OC(C)CN31,5.795880017344075
